,time,affinity,linkage,n_clusters,calinski,davies,silhouette,ARI,AMI,homo,compl,v-measure
0,0.7278892993927002,euclidean,single,7,2.9196550261895076,0.6827545618051423,0.007339118182729707,-4.1794197005066655e-06,9.021933937889708e-05,0.0006328146971520207,0.22631652023894783,0.0012621003736876615
1,0.7676961421966553,euclidean,single,8,2.673241723565377,0.727559624257464,-0.04393461403016826,-2.4759021549762833e-06,9.352667717115953e-05,0.0007254730220390727,0.22646886321077636,0.0014463129082840631
2,0.7647225856781006,euclidean,single,9,4.393225610339606,0.7915238740346432,-0.054717241628684264,-1.4593684149099481e-05,0.0016371314312760247,0.0017126575290626923,0.2579089146335969,0.0034027191252264236
3,0.7365388870239258,euclidean,single,10,8.775841532611935,0.9366899276292552,-0.07957440206438043,0.00017375804726955696,0.011178279451313512,0.006765409838835957,0.33639312373415703,0.013264058016168997
4,0.7344963550567627,euclidean,single,11,8.010325761042232,0.936062558744145,-0.12702823801195828,0.00017198623862380147,0.011172386795484227,0.006854659162914001,0.3340698234873896,0.013433677504292071
5,0.7256350517272949,euclidean,single,12,7.395654677223707,0.931470793720509,-0.14779067617449618,0.00017553549065407818,0.01117687849205886,0.006949194904424909,0.33208958999136406,0.013613517918251645
6,0.7238638401031494,euclidean,single,13,6.8858323507783545,0.9268039586237139,-0.15138746946110354,0.00017699636953093389,0.011177126587330681,0.0070415702961944375,0.33008370752472355,0.013788984588681628
7,0.7293331623077393,euclidean,single,14,6.436743215225408,0.9292711612431848,-0.17022688848389925,0.00017521303078570788,0.011171216889550946,0.007130808759099438,0.328008694240234,0.013958171143756108
8,0.719135046005249,euclidean,single,15,6.088651702595406,0.9198191130618238,-0.17525037267963822,0.0001787906038022198,0.011175762393224521,0.00722537324146405,0.3262504918690335,0.014137644253109063
9,3.326434850692749,euclidean,complete,7,853.5719984028002,1.7028111803800583,0.060113956599700605,0.11683126844684899,0.2903781175248326,0.2318469294076158,0.39191068814414276,0.2913416592967075
10,3.317369222640991,euclidean,complete,8,1154.2673077311222,1.8967983260185095,0.10456566330486423,0.18374031814055228,0.3725160639909083,0.3206374636184743,0.4470503358363281,0.3734358834259071
11,3.48622465133667,euclidean,complete,9,1209.8368445368164,1.727992320509889,0.09368084862221106,0.22155844932963328,0.4281446444830116,0.3842140202750926,0.4857641085044438,0.42906223699132773
12,3.4086403846740723,euclidean,complete,10,1230.924081684684,1.7272931923590025,0.10194203278012566,0.24949338477115776,0.4744776023056344,0.43918100489056083,0.5181213783396234,0.47539642976061386
13,3.2010319232940674,euclidean,complete,11,1158.8790576374902,1.8217134404689965,0.08908050721517134,0.24666707426346215,0.47641495042228404,0.44971965090186,0.5087387446473111,0.4774120852933815
14,3.438586473464966,euclidean,complete,12,1160.3924329215836,1.8293013860909115,0.09144038460337596,0.2817251067972073,0.5002222947856462,0.48691395867622095,0.5164284005844727,0.501237079408665
15,3.4025707244873047,euclidean,complete,13,1080.1367540519745,1.7679089660292358,0.08707831960221128,0.28185832062802857,0.5027755542981299,0.4903455262207364,0.5181820123639467,0.5038796102430565
16,3.2545270919799805,euclidean,complete,14,1283.3501700307222,1.798551494387052,0.12138044529460768,0.34928661057257093,0.5561045561192453,0.5622650573332697,0.5520945096259802,0.55713337115288
17,3.3655147552490234,euclidean,complete,15,1239.1761697898933,1.723753884874764,0.12262666416860772,0.3510290294409251,0.5633997212730351,0.5726011404046853,0.5565946827496476,0.5644844650511482
18,3.2858805656433105,euclidean,average,7,536.1287430064295,1.096873480458241,0.11176530295106707,0.06044041844809021,0.2292217969399108,0.14193137513837387,0.6140570409739579,0.2305695653037215
19,3.1438028812408447,euclidean,average,8,773.8158865052333,1.2472878762390152,0.12808810490881203,0.195622654572551,0.4654865763634736,0.33366621678954367,0.7746302253534398,0.4664238318851671
20,3.3152453899383545,euclidean,average,9,1144.5651141924327,1.2086358176349559,0.1969125644787921,0.35531549589265615,0.5773382848991907,0.46529430138889444,0.7630741073112821,0.5780904672484456
21,3.2313506603240967,euclidean,average,10,1026.043068859633,1.177251148034707,0.18334473866003048,0.356848078456247,0.581266966473033,0.4698659171072659,0.7648372087801616,0.5821171567585668
22,3.2362520694732666,euclidean,average,11,923.9070599319523,1.1143172291889838,0.18081235014444677,0.35684871084309683,0.5813652938396978,0.47003186191885066,0.7649007140919657,0.5822628924229725
23,3.1842799186706543,euclidean,average,12,856.9373886906496,1.1167062802253458,0.18120218623432677,0.3580397012595203,0.5818708385058954,0.473501409274209,0.7578953374626265,0.582857655458139
24,3.2182254791259766,euclidean,average,13,921.8469030100151,1.093447243325432,0.20491618493271183,0.3882501018054758,0.6296624154376714,0.5302581327209342,0.7777365646622142,0.6305853370073349
25,3.4142324924468994,euclidean,average,14,862.9182510102901,1.1166547795790067,0.1880904346008108,0.38995829231362855,0.6287656676135108,0.5325341762598174,0.7704408004451267,0.6297681296375476
26,4.360622406005859,euclidean,average,15,828.2804094077749,1.1449846038563565,0.1888971357982175,0.38931423964616524,0.6283565561429201,0.5395751718082563,0.755175764118217,0.629424673677406
27,0.9101836681365967,cosine,single,7,8.46553863406046,1.0808923915906823,-0.11033623190928156,0.0001843547154670075,0.00959006223623434,0.005503992278670114,0.35486280468130815,0.010839856243304545
28,0.9667754173278809,cosine,single,8,7.438164192655492,1.05471790911086,-0.1194851064279237,0.0001858727624023865,0.009590776930989236,0.00559642555693866,0.3515944936023937,0.011017482831346119
29,0.9678678512573242,cosine,single,9,6.724753951318763,1.0206303345862544,-0.1302684157098264,0.0001873875812589933,0.009591484216589827,0.005688855219784224,0.34848903998033853,0.011194960052543983
30,1.0628142356872559,cosine,single,10,6.115822326412825,1.0067704537054618,-0.16198524053968635,0.00019094306745871275,0.009596356247549431,0.005783398432845714,0.3456610933145044,0.01137645273898884
31,0.9437723159790039,cosine,single,11,5.607330060361742,1.0032925483607267,-0.1710470558591719,0.00018914382291286214,0.009590738267166943,0.005872618367401102,0.3426569521565315,0.011547333030750393
32,1.0179338455200195,cosine,single,12,5.210097070227744,0.9934007648075749,-0.19471897796374613,0.00018741461829107164,0.009585251972322415,0.0059619038738498034,0.33979601312147967,0.01171820552687465
33,0.9346797466278076,cosine,single,13,4.8531102154232935,0.9900195467322812,-0.2112248176905986,0.00018564172683999502,0.009405472153156532,0.0059619038738498034,0.336026665797517,0.011715939409671926
34,0.9090514183044434,cosine,single,14,4.540155211626403,0.9985527885663711,-0.23331198984435678,0.00018717977919558798,0.009406265365689071,0.0060543565705689995,0.3335841964478307,0.011892864656577965
35,0.913968563079834,cosine,single,15,4.253194884596654,1.0224721228826705,-0.2512979746308087,0.00018536787156774178,0.00940067205691081,0.006143565654883349,0.33107415144791136,0.012063279495098509
36,3.018526077270508,cosine,complete,7,1958.1247355280368,1.8255925155714696,0.1686695258782564,0.3089399280502734,0.49634172287835243,0.4493988517185668,0.5557222555873705,0.4969370192708537
37,3.2223081588745117,cosine,complete,8,1804.1528354359918,1.8881137803286474,0.16926124380435362,0.3275125493833325,0.5093711816853226,0.47749455138128494,0.5473113765556142,0.5100247629137213
38,3.15853214263916,cosine,complete,9,1617.7365208288888,1.8225923854290178,0.1571208352791574,0.3324331579392251,0.5185319551071677,0.49029623154599256,0.5518608815145861,0.5192601137646758
39,2.883303165435791,cosine,complete,10,1561.5899202564524,1.7574542806928448,0.16448659276454286,0.3605192970411997,0.5480743122856856,0.528916332208585,0.5702971930331294,0.5488278531536527
40,3.0042312145233154,cosine,complete,11,1493.7163941623453,1.71894166252061,0.1610590138076614,0.3735165142881432,0.5707526547171589,0.5595560527446777,0.5840392397147122,0.5715355664326888
41,2.97884202003479,cosine,complete,12,1469.8125733423396,1.7098817217892466,0.1686797112145277,0.39131155453930266,0.5911740695014934,0.5904848318638503,0.5934810546506566,0.5919791520369614
42,2.92142915725708,cosine,complete,13,1550.46109311158,1.6647518052519859,0.18339167360689315,0.40407825738972036,0.6103607072552494,0.6187756503919599,0.6037792735385281,0.6111854860080383
43,2.998131513595581,cosine,complete,14,1461.864319485803,1.7100013184550185,0.1827205735286767,0.40726257671325866,0.6183912118802638,0.6309588982592982,0.6079900458546711,0.6192615624842004
44,3.1654715538024902,cosine,complete,15,1435.1093131342743,1.7191617650555282,0.1634931502491861,0.4067230451230475,0.6168364648530253,0.6466903862209542,0.5912931584003975,0.6177523160741467
45,3.1119093894958496,cosine,average,7,1802.270293684713,1.338714667940423,0.19416188775053939,0.3871072728089247,0.6218367498581494,0.5236894909705677,0.7667277062219164,0.6223215918975278
46,3.192434549331665,cosine,average,8,1838.260771115498,1.4018974896541774,0.2195012733141779,0.45297551293533883,0.6456991605545155,0.5753240445908269,0.7369908126226141,0.6461993976729928
47,3.0191781520843506,cosine,average,9,1746.0194827942655,1.3706881375638074,0.22652781687031007,0.48442273978034206,0.6759284548144312,0.6160351476341952,0.7499771101790076,0.6764394055013971
48,2.93259859085083,cosine,average,10,1631.0908237386093,1.3841242553073378,0.22899426469274142,0.4954437998653694,0.6903926452658345,0.6381915252721063,0.7531795698864754,0.6909340292926726
49,2.9071037769317627,cosine,average,11,1469.0590636297748,1.3297879994466573,0.22366982524790932,0.4954335011450769,0.690221937835332,0.6381915252721063,0.7528805007791952,0.6908081625418038
50,2.959566116333008,cosine,average,12,1460.0511560901555,1.3531648918946841,0.23502238837372297,0.5466313321452738,0.7130951075852839,0.681979706373248,0.7484567639911011,0.7136735321208769
51,2.8954861164093018,cosine,average,13,1346.824747079561,1.3571470795592846,0.2251545307970475,0.5480016674979041,0.7122388058449436,0.683459694760546,0.744938043501378,0.7128758526970036
52,3.0369744300842285,cosine,average,14,1309.4776788995446,1.3730600459042004,0.22788800386894556,0.5462054421961828,0.7107981543812291,0.6904468518062773,0.7338436432994186,0.7114841178470854
53,2.958409070968628,cosine,average,15,1245.212863735203,1.3352620943802544,0.22756101275387577,0.5474957418724268,0.7130745047929881,0.6945613082753004,0.7341581556937556,0.7138110202307436
